text,author
“难道和知县大老爷换帖，就不说人话么？”她想,LX
“知书识理的人是讲公道话的,LX
我要细细地对七大人说一说，从十五岁嫁过去做媳妇的时候起……,LX
她喝完年糕汤；知道时机将到,LX
果然，不一会，她已经跟着一个长年，和她父亲经过大厅，又一弯，跨进客厅的门槛去了,LX
客厅里有许多东西，她不及细看；还有许多客，只见红青缎子马挂闪,LX
在这些中间第一眼就看见一个人，这一定是七大人了,LX
虽然也是团头团脑，却比慰老爷们魁梧得多；大的圆脸上长着两条细眼和漆黑的细胡须；头顶是秃的，可是那脑壳和脸都很红润，油光光地亮,LX
爱姑很觉得稀奇，但也立刻自己解释明白了：那一定是擦着猪油的,LX
“这就是‘屁塞’1，就是古人大殓的时候塞在屁股眼里的,LX
”七大人正拿着一条烂石似的东西，说着，又在自己的鼻子旁擦了两擦，接着道，“可惜是‘新坑’,LX
倒也可以买得，至迟是汉,LX
你看，这一点是‘水银浸’……,LX
“水银浸”周围即刻聚集了几个头，一个自然是慰老爷；还有几位少爷们，因为被威光压得像瘪臭虫了，爱姑先前竟没有见,LX
她不懂后一段话；无意，而且也不敢去研究什么“水银浸”，便偷空向四处一看望，只见她后面，紧挨着门旁的墙壁，正站着“老畜生”和“小畜生”,LX
虽然只一瞥，但较之半年前偶然看见的时候，分明都见得苍老了,LX
接着大家就都从“水银浸”周围散开；慰老爷接过“屁塞”，坐下，用指头摩挲着，转脸向庄木三说话,LX
“就是你们两个么？”,LX
“你的儿子一个也没有来？”,LX
“本来新年正月又何必来劳动你们,LX
但是，还是只为那件事，……我想，你们也闹得够了,LX
不是已经有两年多了么？我想，冤仇是宜解不宜结的,LX
爱姑既然丈夫不对，公婆不喜欢……,LX
也还是照先前说过那样：走散的好,LX
我没有这么大面子，说不通,LX
七大人是最爱讲公道话的，你们也知道,LX
现在七大人的意思也这样：和我一样,LX
可是七大人说，两面都认点晦气罢，叫施家再添十块钱：九十元！”,LX
“九十元！你就是打官司打到皇帝伯伯跟前，也没有这么便宜,LX
这话只有我们的七大人肯说,LX
”七大人睁起细眼，看着庄木三，点点头,LX
爱姑觉得事有些危急了，她很怪平时沿海的居民对他都有几分惧怕的自己的父亲，为什么在这里竟说不出话,LX
她以为这是大可不必的；她自从听到七大人的一段议论之后，虽不很懂，但不知怎的总觉得他其实是和蔼近人，并不如先前自己所揣想那样的可怕,LX
“七大人是知书识理，顶明白的；”她勇敢起来了,LX
我是有冤无处诉；倒正要找七大人讲讲,LX
自从我嫁过去，真是低头进，低头出，一礼不缺,LX
他们就是专和我作对，一个个都像个‘气杀钟馗’,LX
那年的黄鼠狼咬死了那匹大公鸡，那里是我没有关好吗？那是那只杀头癞皮狗偷吃糠拌饭，拱开了鸡橱门,LX
那‘小畜生’不分青红皂白，就夹脸一嘴巴……,LX
七大人对她看了一眼,LX
“我知道那是有缘故的,LX
这也逃不出七大人的明鉴；知书识理的人什么都知道,LX
他就是着了那滥婊子的迷，要赶我出去,LX
我是三茶六礼定来的，花轿抬来的呵！那么容易吗？……我一定要给他们一个颜色看，就是打官司也不要紧,LX
县里不行，还有府里呢……,LX
“那些事是七大人都知道的,LX
”慰老爷仰起脸来说,LX
“爱姑，你要是不转头，没有什么便宜的,LX
你看你的爹多少明白；你和你的弟兄都不像他,LX
打官司打到府里，难道官府就不会问问七大人么？那时候是，‘公事公办’，那是，……你简直……,LX
“那我就拼出一条命，大家家败人亡,LX
“那倒并不是拼命的事，”七大人这才慢慢地说了,LX
一个人总要和气些：‘和气生财’,LX
对不对？我一添就是十块，那简直已经是‘天外道理’了,LX
要不然，公婆说‘走！’就得走,LX
莫说府里，就是上海北京，就是外洋，都这样,LX
你要不信，他就是刚从北京洋学堂里回来的，自己问他去,LX
”于是转脸向着一个尖下巴的少爷道，“对不对？”,LX
”尖下巴少爷赶忙挺直了身子，必恭必敬地低声说,LX
爱姑觉得自己是完全孤立了；爹不说话，弟兄不敢来，慰老爷是原本帮他们的，七大人又不可靠，连尖下巴少爷也低声下气地像一个瘪臭虫，还打“顺风锣”,LX
但她在胡里胡涂的脑中，还仿佛决定要作一回最后的奋斗,LX
“怎么连七大人……,LX
”她满眼了惊疑和失望的光,LX
我知道，我们粗人，什么也不知道,LX
就怨我爹连人世故都不知道，老昏了,LX
就专凭他们‘老畜生’‘小畜生’摆布；他们会报丧似的急急忙忙钻狗洞，巴结人……,LX
“七大人看看，”默默地站在她后面的“小畜生”忽然说话了,LX
“她在大人面前还是这样,LX
那在家里是，简直闹得六畜不安,LX
叫我爹是‘老畜生’，叫我是口口声声‘小畜生’，‘逃生子’1,LX
“那个‘娘滥十十万人生’的叫你‘逃生子’？”爱姑回转脸去大声说，便又向着七大人道，“我还有话要当大众面前说说哩,LX
他那里有好声好气呵，开口‘贱胎’，闭口‘娘杀’,LX
自从结识了那婊子，连我的祖宗都入起来了,LX
七大人，你给我批评批评，这……,LX
她打了一个寒噤，连忙住口，因为她看见七大人忽然两眼向上一翻，圆脸一仰，细长胡子围着的嘴里同时出一种高大摇曳的声音来了,LX
“来——兮！”七大人说,LX
她觉得心脏一停，接着便突突地乱跳，似乎大势已去，局面都变了；仿佛失足掉在水里一般，但又知道这实在是自己错,LX
立刻进来一个蓝袍子黑背心的男人，对七大人站定，垂手挺腰，像一根木棍,LX
全客厅里是“鸦雀无声”,LX
七大人将嘴一动，但谁也听不清说什么,LX
然而那男人，却已经听到了，而且这命令的力量仿佛又已钻进了他的骨髓里，将身子牵了两牵，“毛骨耸然”似的；一面答应道：,LX
”他倒退了几步，才翻身走出去,LX
爱姑知道意外的事就要到来，那事是万料不到，也防不了的,LX
她这时才又知道七大人实在威严，先前都是自己的误解，所以太放肆，太粗卤了,LX
她非常后悔，不由的自己说：,LX
“我本来是专听七大人吩咐……,LX
全客厅里是“鸦雀无声”,LX
她的话虽然微细得如丝，慰老爷却像听到霹雳似的了；他跳了起来,LX
“对呀！七大人也真公平；爱姑也真明白！”他夸赞着，便向庄木三，“老木，那你自然是没有什么说的了，她自己已经答应,LX
我想你红绿帖2是一定已经带来了的，我通知过你,LX
那么，大家都拿出来……,LX
爱姑见她爹便伸手到肚兜里去掏东西；木棍似的那男人也进来了，将小乌龟模样的一个漆黑的扁的小东西递给七大人,LX
***爱姑怕事有变故，连忙去看庄木三，见他已经在茶几上打开一个蓝布包裹，取出洋钱来,LX
七大人也将小乌**拔下，从那身子里面倒一点东西在真心上；木棍似的男人便接了那扁东西去,LX
七大人随即用那一只手的一个指头蘸着掌心，向自己的鼻孔里塞了两塞，鼻孔和人中立刻黄焦焦了,LX
他皱着鼻子，似乎要打喷嚏,LX
慰老爷从那没有数过的一叠里取出一点来，交还了“老畜生”；又将两份红绿帖子互换了地方，推给两面，嘴里说道：,LX
老木，你要点清数目呀,LX
这不是好当玩意儿的，银钱事……,LX
“呃啾”的一声响，爱姑明知道是七大人打喷嚏了，但不由得转过眼去看,LX
只见七大人张着嘴，仍旧在那里皱鼻子，一只手的两个指头却撮着一件东西，就是那“古人大殓的时候塞在屁股眼里的”，在鼻子旁边摩擦着,LX
好容易，庄木三点清了洋钱；两方面各将红绿帖子收起，大家的腰骨都似乎直得多，原先收紧着的脸相也宽懈下来，全客厅顿然见得一团和气了,LX
”慰老爷看见他们两面都显出告别的神气，便吐一口气，说,LX
“那么，嗡，再没有什么别的了,LX
恭喜大吉，总算解了一个结,LX
你们要走了么？不要走，在我们家里喝了新年喜酒去：这是难得的,LX
存着，明年再来喝罢,LX
”庄木三，“老畜生”和“小畜生”，都说着，恭恭敬敬地退出去,LX
“唔？怎么？不喝一点去么？”慰老爷还注视着走在最后的爱姑，说,LX
一九二五年十一月六日,LX
这一本很小的集子，从开手写起到编成，经过的日子却可以算得很长久了：足足有十三年,LX
第一篇《补天》——原先题作《不周山》——还是一九二二年的冬天写成的,LX
那时的意见，是想从古代和现代都采取题材，来做短篇小说，《不周山》便是取了“女娲炼石补天”的神话，动手试作的第一篇,LX
先，是很认真的，虽然也不过取了弗罗特说1来解释创造——人和文学的——的缘起,LX
不记得怎么一来，中途停了笔，去看日报了，不幸正看见了谁——现在忘记了名字——的对于汪静之君的《蕙的风》的批评，他说要含泪哀求，请青年不要再写这样的文字,LX
这可怜的阴险使我感到滑稽，当再写小说时，就无论如何，止不住有一个古衣冠的小丈夫，在女娲的两腿之间出现了,LX
这就是从认真陷入了油滑的开端,LX
油滑是创作的大敌，我对于自己很不满,LX
我决计不再写这样的小说，当编印《呐喊》时，便将它附在卷末，算是一个开始，也就是一个收场,LX
这时我们的批评家成仿吾2先生正在创造社门口的“灵魂的冒险”的旗子底下抡板斧,LX
他以“庸俗”的罪名，几斧砍杀了《呐喊》，只推《不周山》为佳作，——自然也仍有不好的地方,LX
坦白的说罢，这就是使我不但不能心服，而且还轻视了这位勇士的原因,LX
我是不薄“庸俗”，也自甘“庸俗”的；对于历史小说，则以为博考文献，必有据者，纵使有人讥为“教授小说”，其实是很难组织之作，至于只取一点因由，随意点染，铺成一篇，倒无需怎样的手腕；况且“如鱼饮水，冷暖自知”，用庸俗的话来说，就是“自家有病自家知”罢：《不周山》的后半是很草率的，决不能称为佳作,LX
倘使读者相信了这冒险家的话，一定自误，而我也成了误人，于是当《呐喊》印行第二版时，即将这一篇删除；向这位“魂灵”回敬了当头一棒——我的集子里，只剩着“庸俗”在跋扈了,LX
直到一九二六年的秋天，一个人住在厦门的石屋1里，对着大海，翻着古书，四近无生人气，心里空空洞洞,LX
而北京的未名社2，却不绝的来信，催促杂志的文章,LX
这时我不愿意想到目前；于是回忆在心里出土了，写了十篇《朝华夕拾》；并且仍旧拾取古代的传说之类，预备足成八则《故事新编》,LX
